num,fecha,clave_edo,estado,clave_mun,municipio,categoria,tipo 
1370,2016-10-20,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
1371,2016-10-20,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
1372,2016-10-20,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
1373,2016-10-20,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
1374,2016-10-21,11,Guanajuato,11015,Guanajuato,Vandalismo en Vía,Obstrucción de Vía
1375,2016-10-21,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
1376,2016-10-21,01,Aguascalientes,01001,Aguascalientes,Vandalismo al Tren,Cierre de Angulares
1377,2016-10-21,29,Tlaxcala,29014,Hueyotlipan,Vandalismo al Tren,Cierre de Angulares
1378,2016-10-21,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
1379,2016-10-21,14,Jalisco,14098,Tlaquepaque,Vandalismo al Tren,Cierre de Angulares
1380,2016-10-21,11,Guanajuato,11027,Salamanca,Vandalismo al Tren,Cierre de Angulares
1381,2016-10-21,01,Aguascalientes,01007,Rincón de Romos,Vandalismo al Tren,Cierre de Angulares
1382,2016-10-21,26,Sonora,26016,Benjamín Hill,Vandalismo al Tren,Cierre de Angulares
1383,2016-10-21,14,Jalisco,14066,Poncitlán,Vandalismo al Tren,Cierre de Angulares
1384,2016-10-21,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Cierre de Angulares
1385,2016-10-21,14,Jalisco,14083,Tala,Vandalismo al Tren,Cierre de Angulares
1386,2016-10-21,15,México,15054,Metepec,Robo a Vía,Componentes de Vía
1387,2016-10-21,20,Oaxaca,20002,Acatlán de Pérez Figueroa,Vandalismo al Tren,Cierre de Angulares
1388,2016-10-21,11,Guanajuato,11037,Silao,Vandalismo al Tren,Cierre de Angulares
1389,2016-10-21,13,Hidalgo,13029,Huichapan,Vandalismo al Tren,Cierre de Angulares
1390,2016-10-21,29,Tlaxcala,29035,Tocatlán,Vandalismo en Vía,Manipulación de Señales
1391,2016-10-21,22,Querétaro,22007,Ezequiel Montes,Vandalismo al Tren,Cierre de Angulares
1392,2016-10-21,13,Hidalgo,13030,Ixmiquilpan,Vandalismo al Tren,Cierre de Angulares
1393,2016-10-21,30,Veracruz de Ignacio de la Llave,30193,Veracruz,Vandalismo al Tren,Cierre de Angulares
1394,2016-10-21,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Cierre de Angulares
1395,2016-10-21,22,Querétaro,22017,Tequisquiapan,Vandalismo al Tren,Cierre de Angulares
1396,2016-10-21,13,Hidalgo,13059,Tecozautla,Vandalismo al Tren,Cierre de Angulares
1397,2016-10-21,13,Hidalgo,13017,Chapantongo,Vandalismo al Tren,Cierre de Angulares
1398,2016-10-21,11,Guanajuato,11027,Salamanca,Vandalismo al Tren,Cierre de Angulares
1399,2016-10-21,29,Tlaxcala,29005,Apizaco,Vandalismo al Tren,Cierre de Angulares
1400,2016-10-21,05,Coahuila de Zaragoza,05030,Saltillo,Vandalismo al Tren,Material Rodante
1401,2016-10-21,05,Coahuila de Zaragoza,05010,Frontera,Vandalismo al Tren,Cierre de Angulares
1402,2016-10-21,11,Guanajuato,11027,Salamanca,Vandalismo al Tren,Cierre de Angulares
1403,2016-10-21,05,Coahuila de Zaragoza,05006,Castaños,Vandalismo al Tren,Cierre de Angulares
1404,2016-10-21,05,Coahuila de Zaragoza,05024,Parras,Vandalismo al Tren,Cierre de Angulares
1405,2016-10-21,01,Aguascalientes,01001,Aguascalientes,Vandalismo al Tren,Cierre de Angulares
1406,2016-10-21,16,Michoacán de Ocampo,16052,Lázaro Cárdenas,Vandalismo al Tren,Apertura de Unidades
1407,2016-10-21,11,Guanajuato,11007,Celaya,Vandalismo al Tren,Apertura de Unidades
1408,2016-10-21,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Tren Dividido
1409,2016-10-21,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Tren Dividido
1410,2016-10-21,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Tren Dividido
1411,2016-10-21,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
1412,2016-10-21,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
1413,2016-10-21,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
1414,2016-10-21,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
1415,2016-10-21,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1416,2016-10-21,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
1417,2016-10-21,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1418,2016-10-21,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1419,2016-10-21,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1420,2016-10-21,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1421,2016-10-21,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1422,2016-10-21,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1423,2016-10-21,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1424,2016-10-22,25,Sinaloa,25012,Mazatlán,Vandalismo al Tren,Cierre de Angulares
1425,2016-10-22,26,Sonora,26021,La Colorada,Vandalismo al Tren,Cierre de Angulares
1426,2016-10-22,26,Sonora,26042,Navojoa,Vandalismo al Tren,Cierre de Angulares
1427,2016-10-22,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
1428,2016-10-22,29,Tlaxcala,29014,Hueyotlipan,Vandalismo al Tren,Cierre de Angulares
1429,2016-10-22,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
1430,2016-10-22,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
1431,2016-10-22,26,Sonora,26025,Empalme,Vandalismo al Tren,Cierre de Angulares
1432,2016-10-22,30,Veracruz de Ignacio de la Llave,30193,Veracruz,Vandalismo al Tren,Cierre de Angulares
1433,2016-10-22,30,Veracruz de Ignacio de la Llave,30173,Tezonapa,Vandalismo al Tren,Cierre de Angulares
1434,2016-10-22,30,Veracruz de Ignacio de la Llave,30006,Acultzingo,Vandalismo al Tren,Cierre de Angulares
1435,2016-10-22,01,Aguascalientes,01001,Aguascalientes,Vandalismo al Tren,Cierre de Angulares
1436,2016-10-22,13,Hidalgo,13030,Ixmiquilpan,Vandalismo en Vía,Manipulación de Señales
1437,2016-10-22,13,Hidalgo,13059,Tecozautla,Vandalismo al Tren,Cierre de Angulares
1438,2016-10-22,11,Guanajuato,11023,Pénjamo,Vandalismo al Tren,Cierre de Angulares
1439,2016-10-22,22,Querétaro,22005,Colón,Vandalismo al Tren,Cierre de Angulares
1440,2016-10-22,22,Querétaro,22011,El Marqués,Vandalismo al Tren,Cierre de Angulares
1441,2016-10-22,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Cierre de Angulares
1442,2016-10-22,15,México,15065,Otumba,Vandalismo al Tren,Cierre de Angulares
1443,2016-10-22,14,Jalisco,14053,Lagos de Moreno,Vandalismo al Tren,Cierre de Angulares
1444,2016-10-22,14,Jalisco,14053,Lagos de Moreno,Vandalismo al Tren,Cierre de Angulares
1445,2016-10-22,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Cierre de Angulares
1446,2016-10-22,30,Veracruz de Ignacio de la Llave,30193,Veracruz,Vandalismo al Tren,Cierre de Angulares
1447,2016-10-22,30,Veracruz de Ignacio de la Llave,30047,Coscomatepec,Vandalismo al Tren,Material Rodante
1448,2016-10-22,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
1449,2016-10-22,11,Guanajuato,11001,Abasolo,Vandalismo al Tren,Cierre de Angulares
1450,2016-10-22,29,Tlaxcala,29038,Tzompantepec,Vandalismo al Tren,Cierre de Angulares
1451,2016-10-22,14,Jalisco,14098,Tlaquepaque,Vandalismo al Tren,Cierre de Angulares
1452,2016-10-22,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
1453,2016-10-22,16,Michoacán de Ocampo,16053,Morelia,Vandalismo al Tren,Cierre de Angulares
1454,2016-10-22,15,México,15057,Naucalpan de Juárez,Vandalismo al Tren,Material Rodante
1455,2016-10-22,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
1456,2016-10-22,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
1457,2016-10-22,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
1458,2016-10-22,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1459,2016-10-22,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1460,2016-10-22,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1461,2016-10-23,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
1462,2016-10-23,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
1463,2016-10-23,21,Puebla,21114,Puebla,Vandalismo al Tren,Cierre de Angulares
1464,2016-10-23,26,Sonora,26018,Cajeme,Vandalismo al Tren,Cierre de Angulares
1465,2016-10-23,30,Veracruz de Ignacio de la Llave,30193,Veracruz,Vandalismo al Tren,Cierre de Angulares
1466,2016-10-23,19,Nuevo León,19038,Montemorelos,Robo a Tren,Material Rodante
1467,2016-10-23,08,Chihuahua,08030,Guazapares,Vandalismo al Tren,Cierre de Angulares
1468,2016-10-23,11,Guanajuato,11044,Villagrán,Vandalismo al Tren,Cierre de Angulares
1469,2016-10-23,22,Querétaro,22016,San Juan del Río,Vandalismo en Vía,Aparatos de Vía
1470,2016-10-23,22,Querétaro,22016,San Juan del Río,Vandalismo en Vía,Aparatos de Vía
1471,2016-10-23,01,Aguascalientes,01001,Aguascalientes,Vandalismo al Tren,Cierre de Angulares
1472,2016-10-23,13,Hidalgo,13017,Chapantongo,Vandalismo al Tren,Cierre de Angulares
1473,2016-10-23,13,Hidalgo,13010,Atitalaquia,Vandalismo al Tren,Cierre de Angulares
1474,2016-10-23,14,Jalisco,14121,Zapotiltic,Vandalismo al Tren,Cierre de Angulares
1475,2016-10-23,25,Sinaloa,25015,Salvador Alvarado,Vandalismo al Tren,Cierre de Angulares
1476,2016-10-23,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
1477,2016-10-23,01,Aguascalientes,01001,Aguascalientes,Vandalismo al Tren,Cierre de Angulares
1478,2016-10-23,10,Durango,10007,Gómez Palacio,Vandalismo al Tren,Cierre de Angulares
1479,2016-10-23,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
1480,2016-10-23,26,Sonora,26048,Puerto Peñasco,Vandalismo al Tren,Material Rodante
1481,2016-10-23,14,Jalisco,14083,Tala,Vandalismo al Tren,Cierre de Angulares
1482,2016-10-23,30,Veracruz de Ignacio de la Llave,30193,Veracruz,Vandalismo al Tren,Cierre de Angulares
1483,2016-10-23,30,Veracruz de Ignacio de la Llave,30006,Acultzingo,Vandalismo al Tren,Cierre de Angulares
1484,2016-10-23,26,Sonora,26048,Puerto Peñasco,Vandalismo al Tren,Cierre de Angulares
1485,2016-10-23,14,Jalisco,14097,Tlajomulco de Zúñiga,Vandalismo al Tren,Cierre de Angulares
1486,2016-10-23,11,Guanajuato,11037,Silao,Vandalismo al Tren,Cierre de Angulares
1487,2016-10-23,11,Guanajuato,11037,Silao,Vandalismo al Tren,Cierre de Angulares
1488,2016-10-23,29,Tlaxcala,29014,Hueyotlipan,Vandalismo al Tren,Cierre de Angulares
1489,2016-10-23,14,Jalisco,14051,Juanacatlán,Vandalismo al Tren,Cierre de Angulares
1490,2016-10-23,14,Jalisco,14083,Tala,Vandalismo en Vía,Manipulación de Señales
1491,2016-10-23,14,Jalisco,14098,Tlaquepaque,Vandalismo al Tren,Cierre de Angulares
1492,2016-10-23,29,Tlaxcala,29013,Huamantla,Vandalismo al Tren,Cierre de Angulares
1493,2016-10-23,11,Guanajuato,11027,Salamanca,Vandalismo al Tren,Cierre de Angulares
1494,2016-10-23,11,Guanajuato,11003,San Miguel de Allende,Vandalismo al Tren,Apertura de Unidades
1495,2016-10-23,11,Guanajuato,11003,San Miguel de Allende,Vandalismo al Tren,Apertura de Unidades
1496,2016-10-23,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
1497,2016-10-23,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Cierre de Angulares
1498,2016-10-23,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
1499,2016-10-23,16,Michoacán de Ocampo,16053,Morelia,Vandalismo al Tren,Material Rodante
1500,2016-10-23,05,Coahuila de Zaragoza,05030,Saltillo,Vandalismo al Tren,Material Rodante
1501,2016-10-23,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1502,2016-10-23,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1503,2016-10-23,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1504,2016-10-23,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1505,2016-10-23,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
1506,2016-10-24,14,Jalisco,14053,Lagos de Moreno,Vandalismo al Tren,Cierre de Angulares
1507,2016-10-24,14,Jalisco,14053,Lagos de Moreno,Vandalismo al Tren,Cierre de Angulares
1508,2016-10-24,08,Chihuahua,08036,Jiménez,Vandalismo al Tren,Tren Dividido
1509,2016-10-24,21,Puebla,21110,Palmar de Bravo,Vandalismo al Tren,Apertura de Unidades
1510,2016-10-24,26,Sonora,26012,Bácum,Vandalismo al Tren,Cierre de Angulares
1511,2016-10-24,14,Jalisco,14053,Lagos de Moreno,Vandalismo al Tren,Cierre de Angulares
1512,2016-10-24,26,Sonora,26029,Guaymas,Vandalismo al Tren,Cierre de Angulares
1513,2016-10-24,14,Jalisco,14035,Encarnación de Díaz,Vandalismo al Tren,Cierre de Angulares
1514,2016-10-24,14,Jalisco,14005,Amatitán,Vandalismo al Tren,Cierre de Angulares
1515,2016-10-24,10,Durango,10007,Gómez Palacio,Vandalismo al Tren,Cierre de Angulares
1516,2016-10-24,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
1517,2016-10-24,30,Veracruz de Ignacio de la Llave,30174,Tierra Blanca,Vandalismo al Tren,Cierre de Angulares
1518,2016-10-24,30,Veracruz de Ignacio de la Llave,30014,Amatlán de Los Reyes,Vandalismo al Tren,Cierre de Angulares
1519,2016-10-24,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
1520,2016-10-24,22,Querétaro,22011,El Marqués,Vandalismo al Tren,Cierre de Angulares
1521,2016-10-24,11,Guanajuato,11044,Villagrán,Vandalismo al Tren,Cierre de Angulares
1522,2016-10-24,08,Chihuahua,08055,Rosales,Vandalismo al Tren,Tren Dividido
1523,2016-10-24,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
1524,2016-10-24,21,Puebla,21099,Cañada Morelos,Vandalismo al Tren,Cierre de Angulares
1525,2016-10-24,14,Jalisco,14053,Lagos de Moreno,Vandalismo al Tren,Apertura de Unidades
1526,2016-10-24,30,Veracruz de Ignacio de la Llave,30044,Córdoba,Vandalismo al Tren,Cierre de Angulares
1527,2016-10-24,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
1528,2016-10-24,32,Zacatecas,32032,Morelos,Vandalismo al Tren,Cierre de Angulares
1529,2016-10-24,30,Veracruz de Ignacio de la Llave,30193,Veracruz,Vandalismo al Tren,Cierre de Angulares
1530,2016-10-24,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Cierre de Angulares
1531,2016-10-24,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Tren Dividido
1532,2016-10-24,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Tren Dividido
1533,2016-10-24,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
1534,2016-10-24,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
1535,2016-10-24,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
1536,2016-10-24,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
1537,2016-10-24,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Material Rodante
1538,2016-10-24,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1539,2016-10-24,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1540,2016-10-24,15,México,15057,Naucalpan de Juárez,Vandalismo al Tren,Material Rodante
1541,2016-10-24,19,Nuevo León,19039,Monterrey,Vandalismo al Tren,Material Rodante
1542,2016-10-25,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Cierre de Angulares
1543,2016-10-25,14,Jalisco,14083,Tala,Vandalismo al Tren,Cierre de Angulares
1544,2016-10-25,11,Guanajuato,11005,Apaseo el Grande,Vandalismo al Tren,Cierre de Angulares
1545,2016-10-25,11,Guanajuato,11017,Irapuato,Vandalismo al Tren,Cierre de Angulares
1546,2016-10-25,30,Veracruz de Ignacio de la Llave,30044,Córdoba,Vandalismo al Tren,Cierre de Angulares
1547,2016-10-25,14,Jalisco,14083,Tala,Vandalismo al Tren,Cierre de Angulares
1548,2016-10-25,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
1549,2016-10-25,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
1550,2016-10-25,26,Sonora,26042,Navojoa,Vandalismo al Tren,Cierre de Angulares
1551,2016-10-25,13,Hidalgo,13059,Tecozautla,Vandalismo al Tren,Cierre de Angulares
1552,2016-10-25,14,Jalisco,14083,Tala,Vandalismo al Tren,Cierre de Angulares
1553,2016-10-25,14,Jalisco,14040,Hostotipaquillo,Vandalismo al Tren,Cierre de Angulares
1554,2016-10-25,05,Coahuila de Zaragoza,05033,San Pedro,Vandalismo al Tren,Cierre de Angulares
1555,2016-10-25,01,Aguascalientes,01001,Aguascalientes,Vandalismo al Tren,Cierre de Angulares
1556,2016-10-25,13,Hidalgo,13064,Tepetitlán,Vandalismo al Tren,Cierre de Angulares
1557,2016-10-25,30,Veracruz de Ignacio de la Llave,30193,Veracruz,Vandalismo al Tren,Cierre de Angulares
1558,2016-10-25,13,Hidalgo,13029,Huichapan,Vandalismo al Tren,Cierre de Angulares
1559,2016-10-25,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
1560,2016-10-25,29,Tlaxcala,29011,Muñoz de Domingo Arenas,Vandalismo al Tren,Cierre de Angulares
1561,2016-10-25,10,Durango,10007,Gómez Palacio,Vandalismo al Tren,Cierre de Angulares
1562,2016-10-25,14,Jalisco,14083,Tala,Vandalismo al Tren,Cierre de Angulares
1563,2016-10-25,15,México,15096,Tequixquiac,Vandalismo al Tren,Cierre de Angulares
1564,2016-10-25,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
1565,2016-10-25,22,Querétaro,22016,San Juan del Río,Vandalismo al Tren,Cierre de Angulares
1566,2016-10-25,14,Jalisco,14051,Juanacatlán,Vandalismo al Tren,Cierre de Angulares
1567,2016-10-25,30,Veracruz de Ignacio de la Llave,30048,Cosoleacaque,Vandalismo al Tren,Cierre de Angulares
1568,2016-10-25,01,Aguascalientes,01001,Aguascalientes,Vandalismo al Tren,Cierre de Angulares
1569,2016-10-25,26,Sonora,26017,Caborca,Vandalismo al Tren,Cierre de Angulares
1570,2016-10-25,30,Veracruz de Ignacio de la Llave,30021,Atoyac,Vandalismo al Tren,Cierre de Angulares
1571,2016-10-25,11,Guanajuato,11037,Silao,Vandalismo al Tren,Cierre de Angulares
1572,2016-10-25,11,Guanajuato,11020,León,Vandalismo al Tren,Cierre de Angulares
1573,2016-10-25,22,Querétaro,22016,San Juan del Río,Vandalismo al Tren,Cierre de Angulares
1574,2016-10-25,30,Veracruz de Ignacio de la Llave,30044,Córdoba,Vandalismo al Tren,Cierre de Angulares
1575,2016-10-25,30,Veracruz de Ignacio de la Llave,30193,Veracruz,Vandalismo al Tren,Cierre de Angulares
1576,2016-10-25,29,Tlaxcala,29038,Tzompantepec,Vandalismo al Tren,Cierre de Angulares
1577,2016-10-25,14,Jalisco,14051,Juanacatlán,Vandalismo al Tren,Cierre de Angulares
1578,2016-10-25,05,Coahuila de Zaragoza,05006,Castaños,Robo a Tren,Material Rodante
1579,2016-10-25,11,Guanajuato,11023,Pénjamo,Vandalismo al Tren,Cierre de Angulares
1580,2016-10-25,14,Jalisco,14098,Tlaquepaque,Vandalismo al Tren,Cierre de Angulares
1581,2016-10-25,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Cierre de Angulares
1582,2016-10-25,14,Jalisco,14039,Guadalajara,Vandalismo al Tren,Cierre de Angulares
1583,2016-10-25,28,Tamaulipas,28042,Villagrán,Vandalismo al Tren,Cierre de Angulares
1584,2016-10-25,14,Jalisco,14097,Tlajomulco de Zúñiga,Vandalismo al Tren,Cierre de Angulares
1585,2016-10-25,22,Querétaro,22014,Querétaro,Vandalismo al Tren,Cierre de Angulares
1586,2016-10-25,24,San Luis Potosí,24028,San Luis Potosí,Vandalismo al Tren,Cierre de Angulares
1587,2016-10-25,11,Guanajuato,11015,Guanajuato,Vandalismo al Tren,Cierre de Angulares
1588,2016-10-25,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
1589,2016-10-25,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
1590,2016-10-25,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
1591,2016-10-25,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
1592,2016-10-25,28,Tamaulipas,28027,Nuevo Laredo,Vandalismo al Tren,Material Rodante
